CP,Market Size,Latitude,Longitude
45127,214866,39.611218,-4.230146
45128,489999,39.641411,-4.283342
45130,338156,39.664984,-4.642452
45138,4548,39.485376,-4.727007
45139,1462,39.432462,-4.724196
45140,397003,39.725507,-4.641161
45150,601003,39.667983,-4.500581
45159,105326,39.583935,-4.541814
45160,358870,39.810998,-4.147538
45161,713538,39.787136,-4.168014
45162,154533,39.740207,-4.185937
45163,57595,39.709849,-4.225006
45164,556057,39.71694,-4.294888
45165,121972,39.701862,-4.388637
45170,104004,39.782966,-4.632208
45179,14955,39.77916,-4.552127
45180,695471,40.102892,-4.120675
45181,95344,40.001963,-4.079767
45182,161328,40.061964,-4.120675
45183,684482,40.158212,-4.146258
45190,962358,39.802304,-3.916458
45191,198932,39.830345,-3.961062
45200,6298012,40.133136,-3.834998
45210,2134445,40.088394,-3.873166
45211,783220,40.050367,-4.013361
45212,421338,40.086719,-3.998048
45213,162117,40.119868,-3.963612
45214,720445,40.116053,-3.925376
45215,917466,40.143728,-3.919643
45216,1087805,40.170585,-3.899901
45217,1101010,40.158577,-3.876985
45220,984809,40.120696,-3.805119
45221,1122717,40.103377,-3.767636
45222,694040,40.07214,-3.738808
45223,4269996,40.096829,-3.692753
45224,1151708,40.109583,-3.653452
45230,904553,40.077009,-3.857022
45240,620506,40.012876,-3.795586
45250,856462,39.989486,-3.766366
45260,295564,39.972906,-3.880803
45270,836650,39.938293,-3.919006
45280,1947508,39.944971,-3.986567
45290,601482,40.044832,-3.836269
45291,399337,40.023588,-3.859168
45292,21111,39.95,-3.85
45300,2318607,39.94848,-3.520564
45310,437685,39.901631,-3.325041
45311,401034,39.867564,-3.480135
45312,42915,39.889621,-3.536366
45313,906858,39.902917,-3.62558
45314,93487,39.954677,-3.652185
45340,1080668,40.009704,-3.572412
45350,669093,39.977788,-3.441
45360,476479,39.985057,-3.367864
45370,779964,39.981007,-3.188876
45400,1803390,39.695446,-3.7232
45410,116404,39.72461,-3.655987
45420,121019,39.805018,-3.834998
45430,73425,39.716405,-3.811474
45440,85193,39.716045,-3.880803
45450,460932,39.648914,-3.885896
45460,54311,39.636636,-3.789233
45470,1084029,39.58114,-3.869348
45479,40299,39.562819,-3.934932
45480,432985,39.363635,-3.763826
45500,2712375,39.979405,-4.279494
45510,2056738,40.051072,-4.210272
45511,124579,40.018072,-4.202586
45512,403727,40.078004,-4.243589
45513,430630,40.117686,-4.242308
45514,271533,40.106987,-4.324408
45515,67166,40.066279,-4.370003
45516,1386519,39.864352,-4.35932
45517,240644,39.925328,-4.348539
45518,407002,39.933836,-4.264103
45519,529121,40.047498,-4.27308
45520,734620,40.023123,-3.911363
45521,221018,39.900501,-4.298738
45522,110982,39.897509,-4.22868
45523,115326,40.006699,-4.37193
45524,145688,39.936816,-4.182096
45525,156686,39.982954,-4.237277
45526,182789,40.01937,-4.301817
45529,724060,40.042627,-3.902448
45530,578265,40.009677,-4.428498
45531,120498,39.955628,-4.401492
45532,47132,39.96372,-4.458092
45533,291988,39.888132,-4.456805
45534,148048,39.941442,-4.437504
45540,36164,39.955159,-4.497361
45541,33202,39.926764,-4.502513
45542,296856,40.046993,-4.522501
45543,63795,40.00313,-4.515395
45544,68242,39.981096,-4.505733
45560,525862,39.917539,-5.174716
45567,239704,39.907158,-5.201877
45568,29867,40.008624,-5.293916
45569,35797,39.987344,-5.181027
45570,226298,39.801809,-5.177098
45571,169175,39.81023,-5.146465
45572,213250,39.838792,-5.211009
45573,11037,39.739429,-5.142881
45574,38300,39.689416,-5.096593
45575,77984,39.636348,-5.110638
45576,61855,39.604068,-5.141904
45577,27669,39.523464,-5.113894
45578,62157,39.589913,-5.053363
45580,86010,39.898615,-5.277586
45588,60944,39.8899,-5.243635
45589,36484,39.874597,-5.256038
45590,659154,39.959615,-3.933021
45591,153286,40.021759,-3.989118
45592,325052,40.007786,-3.948314
45593,2271015,39.939938,-4.021019
45594,163062,39.983262,-4.125745
45600,16052006,39.962884,-4.830454
45610,323636,40.068039,-5.095012
45611,56603,40.086645,-5.04946
45612,448776,39.976894,-4.973897
45613,166155,39.961309,-4.959766
45614,43577,39.96277,-4.917893
45620,68441,40.108012,-4.938988
45621,256289,40.021586,-4.866325
45622,219117,40.009253,-4.885779
45630,109793,40.157848,-4.785989
45631,48212,40.181514,-4.738101
45632,18766,40.21273,-4.793434
45633,62335,40.233339,-4.749746
45634,73597,40.177521,-4.850119
45635,29754,40.095503,-4.841694
45636,25267,40.090491,-4.79311
45637,86779,40.051439,-4.809948
45638,724375,40.016236,-4.779515
45640,173239,40.136219,-4.690256
45641,173530,40.100655,-4.685086
45642,61061,40.064112,-4.656014
45643,34715,40.098992,-4.646972
45644,23661,40.114132,-4.619857
45645,55780,40.09978,-4.738101
45646,418379,40.068699,-4.73228
45650,67106,39.652838,-4.783399
45651,32766,39.713127,-4.834565
45652,17602,39.745995,-4.752035
45653,60565,39.761937,-4.710294
45654,57398,39.827746,-4.718699
45660,268677,39.760413,-4.948077
45661,85160,39.761203,-5.019546
45662,258219,39.785595,-4.868919
45663,40870,39.839405,-4.825494
45664,77086,39.868738,-4.921462
45670,99054,39.63785,-4.987049
45671,110782,39.587393,-4.977304
45673,23113,39.642705,-4.948727
45674,21326,39.60975,-4.905889
45675,10626,39.591289,-4.877673
45677,10123,39.572788,-4.803471
45680,540730,39.942605,-4.57276
45681,1278,39.970477,-4.556318
45682,73902,39.984366,-4.569535
45683,289430,40.00888,-4.677332
45684,93775,39.985859,-4.612757
45685,82672,39.955731,-4.629539
45686,548315,39.883533,-4.980552
45687,45761,39.90308,-5.10608
45690,360024,39.914327,-4.67693
45691,6168,39.931713,-4.68248
45692,272342,39.897551,-4.548012
45693,2712,39.921745,-4.597916
45694,264640,39.936514,-4.892425
45695,290663,39.910665,-4.930549
45700,1794518,39.490375,-3.682608
45710,1849578,39.49538,-3.520564
45720,306321,39.413853,-3.480135
45730,859515,39.426175,-3.357583
45740,441879,39.873876,-3.732084
45749,92405,39.817902,-3.735258
45750,286943,39.863869,-3.601521
45760,386858,39.786789,-3.473782
45770,97063,39.714764,-3.429645
45780,377423,39.695807,-3.504136
45789,122456,39.574277,-3.642048
45790,175093,39.509778,-3.247049
45800,2057003,39.594116,-3.040094
45810,569545,39.674128,-3.037591
45820,321911,39.513906,-2.996309
45830,846842,39.526064,-3.075152
45840,857233,39.597158,-3.120263
45850,649532,39.614323,-3.216962
45860,1712705,39.624728,-3.337324
45870,420658,39.722234,-3.304902
45880,972765,39.760724,-3.170436
45890,57443,39.827251,-3.087678
45900,372767,40.232265,-4.388637
45908,49112,40.184392,-4.456161
45909,182622,40.267443,-4.235143
45910,583860,40.154456,-4.387352
45917,144142,40.117852,-4.541814
45918,50347,40.176256,-4.599206
45919,124790,40.089978,-4.469676
45920,326300,40.166364,-4.215466
45930,971026,40.223312,-4.182096
45940,873582,40.204946,-4.088713
45950,782278,40.183619,-4.03621
45960,638061,40.099151,-4.045276
46001,4445849,39.474176,-0.380721
46002,1559383,39.469015,-0.376012
46003,4736046,39.476786,-0.373658
46004,3624116,39.468385,-0.370716
46005,7422006,39.463861,-0.368951
46006,17649596,39.45608,-0.373658
46007,15287608,39.462525,-0.381898
46008,11543433,39.472862,-0.386607
46009,15685043,39.484526,-0.380721
46010,10613711,39.478114,-0.363067
46011,10685612,39.467873,-0.325432
46012,2075409,39.351234,-0.346597
46013,6431159,39.439292,-0.360714
46014,12615373,39.452075,-0.410162
46015,15995600,39.479887,-0.397966
46016,3056596,39.50693,-0.363607
46017,14367025,39.441767,-0.396028
46018,16894479,39.467655,-0.396028
46019,12589795,39.498783,-0.372482
46020,11514657,39.488478,-0.358361
46021,12785603,39.472967,-0.353655
46022,17889686,39.470414,-0.341893
46023,12063622,39.462614,-0.353655
46024,3469768,39.447137,-0.334837
46025,10454532,39.501316,-0.388962
46026,6927745,39.439233,-0.379544
46035,3508907,39.490904,-0.407806
46100,9887559,39.509003,-0.410162
46110,4605733,39.529624,-0.429016
46111,2714771,39.533566,-0.41134
46112,770627,39.534879,-0.40545
46113,4994658,38.138686,-0.769807
46114,1029865,39.538226,-0.370716
46115,948720,39.54658,-0.38543
46116,835160,39.559423,-0.408984
46117,7853628,39.576261,-0.412654
46118,970840,39.682715,-0.473386
46119,2036026,39.659882,-0.426889
46120,8170814,39.498955,-0.351014
46127,101019,38.919716,-0.163544
46130,4072289,39.569999,-0.333661
46131,1189241,39.517753,-0.364655
46132,2071615,39.51047,-0.357184
46133,3033917,39.526407,-0.323962
46134,2158663,39.536344,-0.352478
46135,1391017,39.550558,-0.353655
46136,1768350,39.573794,-0.360714
46137,1187769,39.56495,-0.289007
46138,2545094,39.591928,-0.344245
46139,1181731,39.578852,-0.326655
46140,272481,40.061338,-1.287005
46141,24898,40.12778,-1.298735
46143,100451,40.100012,-1.262629
46144,51969,40.128954,-1.249999
46145,31824,40.0333,-1.355665
46146,42384,40.023776,-1.262027
46147,29110,40.041258,-1.24579
46148,254577,39.753366,-0.36249
46149,1042806,39.666824,-0.332486
46150,137035,39.713616,-0.569523
46160,6199174,39.665806,-0.828359
46162,188743,39.793338,-0.810357
46163,307961,39.743328,-0.554149
46164,668262,39.604382,-0.725961
46165,164273,39.608576,-0.776458
46166,122551,39.604299,-0.834758
46167,158678,39.654062,-0.824639
46168,209855,39.695652,-0.869301
46169,666831,39.703473,-0.531199
46170,964633,39.733981,-0.827019
46171,707713,39.701033,-0.743776
46172,149831,39.797901,-0.702219
46173,51057,39.706584,-1.101134
46174,164456,39.657632,-0.670189
46175,73991,39.725766,-0.973106
46176,378674,39.819751,-0.9743
46177,275507,39.766398,-1.041258
46178,306037,39.93813,-0.997305
46179,86432,39.924183,-1.133191
46180,2845778,39.593394,-0.615679
46181,604823,39.612974,-0.574254
46182,4065939,39.531958,-0.492713
46183,6326186,39.56281,-0.530509
46184,3350438,39.566253,-0.4815
46185,7350861,39.596296,-0.551784
46190,6347173,39.553941,-0.54111
46191,2523971,39.568808,-0.62397
46192,2075911,39.371386,-0.577508
46193,670238,39.340411,-0.613903
46194,549554,39.313763,-0.625154
46195,669591,39.287986,-0.592003
46196,738238,39.274831,-0.569527
46197,403078,39.283132,-0.521056
46198,140951,39.297315,-0.772297
46199,182615,39.308395,-1.036549
46200,6992523,39.427447,-0.418409
46210,3275968,39.439035,-0.436088
46220,5584129,39.680092,-0.278396
46225,9023,39.03308,-0.596737
46229,24785,39.353146,-0.473732
46230,3458185,39.267737,-0.47855
46240,3925506,39.246716,-0.535236
46250,3153389,39.197484,-0.504521
46260,2686431,39.118077,-0.522238
46266,284924,39.100826,-0.592003
46267,248424,39.091301,-0.560255
46268,44038,39.469908,-0.376288
46269,305651,39.173322,-0.658333
46270,1751441,39.079684,-0.514739
46290,2712440,39.376824,-0.44552
46291,554811,39.199836,-0.558879
46292,377094,39.15841,-0.521056
46293,470388,39.067148,-0.556514
46294,536989,39.06444,-0.577803
46295,338500,39.031171,-0.587861
46300,2887462,39.599741,-1.110423
46310,276104,39.460673,-1.392152
46311,9664,39.521818,-1.361995
46312,25522,39.627012,-1.161039
46313,98044,39.613612,-1.298735
46314,145378,39.585741,-1.36501
46315,166457,39.55828,-1.280678
46317,132742,39.53934,-1.462804
46320,283635,39.731711,-1.23016
46330,309367,39.633148,-1.395169
46340,4302429,39.491546,-1.106527
46350,106066,39.592897,-0.973106
46351,3483,39.631902,-1.087954
46352,151994,39.430128,-1.167698
46353,9536,39.476136,-1.25511
46354,152275,39.403737,-1.275873
46355,9305,39.331175,-1.064991
46356,4499,39.296172,-1.132774
46357,77166,39.48523,-1.141149
46360,2505950,39.420344,-0.790133
46367,517468,39.338012,-0.886583
46368,308852,39.382149,-0.78716
46369,305781,39.393645,-0.775315
46370,4464312,39.504324,-0.810357
46380,2290159,39.493483,-0.685608
46388,947292,39.441422,-0.623377
46389,1650194,39.330576,-0.696617
46390,564123,39.516197,-1.164697
46391,92339,39.468475,-1.011353
46392,321132,39.473788,-0.916398
46393,544203,39.65824,-0.953398
46394,350707,39.479973,-0.54942
46400,5405761,39.143647,-0.271394
46408,184084,39.220062,-0.254083
46409,599673,39.11879,-0.22852
46410,6612804,39.203356,-0.311328
46417,435262,39.187681,-0.339541
46418,259169,39.183199,-0.315441
46419,442201,39.234032,-0.25203
46420,604897,39.276149,-0.278477
46430,1281713,39.268085,-0.384253
46439,4486,39.303093,-0.396527
46440,2660377,39.292765,-0.413208
46450,3278443,39.288653,-0.440804
46460,4976001,39.351053,-0.403094
46469,565749,39.384712,-0.414874
46470,14982732,39.396378,-0.413696
46500,6002257,39.680112,-0.2784
46501,236614,39.684295,-0.31074
46510,410679,39.725076,-0.237366
46511,542795,39.726274,-0.278438
46512,935661,39.72591,-0.263711
46514,131350,39.741137,-0.25907
46515,234978,39.744284,-0.290182
46520,13115251,39.697058,-0.200546
46529,2386830,39.680635,-0.21919
46530,6150517,39.637124,-0.340717
46540,2712620,39.594597,-0.313678
46550,1139853,39.542917,-0.313678
46560,834797,39.555835,-0.316029
46590,428000,39.713842,-0.348361
46591,345016,39.703239,-0.337483
46592,41679,39.676999,-0.379544
46593,120017,39.780773,-0.367186
46594,134106,39.762781,-0.355419
46595,187368,39.738963,-0.351302
46600,12003035,39.151142,-0.433371
46610,1570728,39.1859,-0.477369
46611,150095,39.137722,-0.492713
46612,821802,39.158387,-0.353067
46613,285755,39.138313,-0.323081
46614,621034,39.127371,-0.291356
46620,1311391,39.045276,-1.077772
46621,79338,38.976745,-1.075681
46622,147932,39.104765,-1.050833
46623,196150,39.138731,-1.106527
46624,186988,39.201136,-1.106527
46625,282177,39.229485,-1.061606
46630,501537,38.806131,-0.880027
46635,231942,38.782826,-0.785215
46640,1031004,38.880469,-0.810357
46650,3065146,38.939242,-0.587269
46659,178513,38.971243,-0.579578
46660,605037,39.054409,-0.492713
46666,540332,39.058818,-0.462398
46667,376698,39.021475,-0.41782
46668,212053,39.008894,-0.47029
46669,580091,39.04513,-0.481505
46670,1146477,39.085084,-0.475599
46680,7127012,39.192569,-0.43373
46687,843988,39.221377,-0.370128
46688,647544,39.196691,-0.368951
46689,242391,39.185406,-0.383089
46690,1264493,38.972872,-0.593655
46691,731968,38.891706,-0.686794
46692,266670,38.9338,-0.629892
46701,8477603,38.974495,-0.179937
46702,8748571,38.958834,-0.184622
46703,456855,38.962078,-0.195751
46710,995700,38.972361,-0.148678
46711,931895,38.96182,-0.149206
46712,758659,38.943252,-0.12844
46713,1218095,38.948431,-0.161203
46714,270129,38.941265,-0.153595
46715,372549,38.936833,-0.153388
46716,346389,38.93211,-0.167642
46717,943971,38.919716,-0.163544
46720,1114087,38.886039,-0.207088
46721,254590,38.9151,-0.194579
46722,593849,38.93273,-0.189307
46723,636018,38.944491,-0.178766
46724,400525,38.954052,-0.240126
46725,433675,38.929743,-0.250575
46726,232823,38.916019,-0.285528
46727,664194,38.949035,-0.193407
46728,180352,38.977008,-0.233847
46729,354764,38.918308,-0.225639
46730,3876641,38.992762,-0.172911
46740,5119008,39.096438,-0.398383
46749,11969,39.111241,-0.46356
46750,842185,39.042658,-0.31074
46758,307742,39.014013,-0.301341
46759,1579,39.016661,-0.370752
46760,4662472,39.08122,-0.252616
46770,1452113,39.039615,-0.215087
46780,6896363,38.919759,-0.118786
46790,579402,39.010289,-0.216846
46791,427219,39.054798,-0.303102
46792,73973,39.099783,-0.370716
46800,7996851,38.976205,-0.565087
46810,1217333,38.964262,-0.772297
46811,5954,38.920741,-0.88195
46812,1169016,38.879784,-0.58839
46813,79886,38.984974,-0.571888
46814,290963,38.992143,-0.57248
46815,829843,39.019048,-0.534054
46816,263140,39.469908,-0.376288
46817,25926,39.014725,-0.618048
46818,104901,38.996456,-0.556809
46819,202732,38.977252,-0.550602
46820,628555,39.017165,-0.64885
46821,566507,39.041864,-0.659518
46822,309634,39.06002,-0.673747
46823,723617,39.101561,-0.695099
46824,151336,39.120783,-0.743776
46825,114651,39.130479,-0.848452
46830,1422723,38.943144,-0.443901
46837,582196,38.946176,-0.403098
46838,667266,38.918667,-0.346009
46839,225762,38.950076,-0.502159
46840,613984,38.904715,-0.420766
46841,554841,38.8735,-0.383075
46842,268271,38.877546,-0.341893
46843,208535,38.864264,-0.410162
46844,147387,38.84758,-0.416936
46850,2003486,38.914621,-0.550602
46860,1537300,38.839657,-0.520198
46868,156865,38.860304,-0.47511
46869,408465,38.835197,-0.492713
46870,9443784,38.822059,-0.606393
46880,1136087,38.756121,-0.620416
46890,637990,38.823,-0.549406
46891,183041,38.869081,-0.513969
46892,409875,38.888104,-0.494484
46893,309631,38.908311,-0.502159
46894,731865,38.980036,-0.498619
46900,17999199,39.428876,-0.5861
46901,3286195,39.418716,-0.494322
46909,200916,39.439673,-0.489578
46910,11987456,39.405629,-0.358361
46920,11858730,39.477924,-0.419588
46930,6295531,39.482582,-0.444867
46940,7890567,39.49573,-0.497436
46950,7548553,39.459782,-0.426658
46960,8383301,39.459522,-0.492713
46970,7337195,39.451843,-0.471469
46980,13826251,39.542415,-0.464391
46988,25952,39.511386,-0.464391
46989,3547426,39.508176,-0.428589
47001,1480446,41.649918,-4.729046
47002,1771909,41.650236,-4.721286
47003,3510715,41.654999,-4.726459
47004,3503451,41.645803,-4.723226
47005,5274806,41.653042,-4.713527
47006,4129890,41.639434,-4.741982
47007,5843935,41.642348,-4.731633
47008,8900876,41.613462,-4.738101
47009,6229722,41.748374,-4.841694
47010,5517034,41.670452,-4.713527
47011,4137897,41.670527,-4.681209
47012,6228255,41.630302,-4.691548
47013,7115430,41.616695,-4.719993
47014,10636916,41.640091,-4.756216
47015,1867626,41.646578,-4.749746
47016,1280385,41.633388,-4.767864
47017,601419,41.64327,-4.678624
47100,1878786,41.502387,-5.007845
47110,41798,41.578092,-5.241151
47111,77463,41.549588,-5.138646
47112,32033,41.555378,-5.203834
47113,29996,41.532834,-5.035622
47114,91504,41.548052,-4.967885
47115,44314,41.562349,-5.056944
47116,96247,41.437006,-5.132783
47120,64680,41.633065,-5.178402
47129,60956,41.648717,-5.120407
47130,1532866,41.587236,-4.81513
47131,185561,41.567558,-4.883185
47132,87133,41.509373,-4.910755
47133,27603,41.586851,-5.13376
47134,125955,41.609629,-5.097291
47140,5230014,41.574469,-4.717406
47150,505139,41.525735,-4.75104
47151,1235620,41.541516,-4.700597
47152,156770,41.550248,-4.82096
47153,343524,41.603885,-4.754235
47155,1027067,41.693779,-4.690256
47160,572023,41.460746,-4.615984
47161,187011,41.563992,-4.65343
47162,1480606,41.511616,-4.638578
47164,123793,41.443765,-4.460666
47165,26629,41.478215,-4.505733
47166,64707,41.449321,-4.380926
47169,85021,41.58786,-4.683009
47170,907495,41.65461,-4.628894
47171,79731,41.681134,-4.587594
47172,20227,41.685446,-4.557285
47173,37713,41.688062,-4.522482
47174,22617,41.703798,-4.469676
47175,61321,41.72895,-4.429785
47176,47409,41.746724,-4.387352
47177,17580,41.749374,-4.300663
47180,13252,41.732408,-4.322482
47181,16190,41.740033,-4.26795
47182,38322,41.755996,-4.222443
47183,12951,41.768016,-4.199384
47184,29935,41.766092,-4.184017
47185,13333,41.755797,-4.125151
47186,50566,41.756021,-4.101495
47190,60463,41.674969,-4.917569
47191,77097,41.6412,-4.856277
47192,28139,41.648616,-4.959441
47193,2302089,41.596919,-4.655368
47194,575551,41.708011,-4.764286
47195,5759504,41.626038,-4.795053
47196,225654,41.471383,-4.646326
47197,172378,41.626515,-4.761069
47200,117809,41.800075,-4.532147
47209,15384,41.752828,-4.565666
47210,97071,41.182162,-4.804119
47219,60440,41.122356,-4.842895
47220,86903,41.371471,-4.844615
47230,190278,41.412247,-4.779515
47231,235196,41.457948,-4.8622
47232,19333,41.410793,-4.829382
47237,2415,41.386768,-4.776278
47238,143693,41.376505,-4.67604
47239,293535,41.535211,-4.855395
47240,310561,41.479385,-4.7711
47250,680993,41.652251,-4.724532
47260,850006,41.731929,-4.645926
47270,1181525,41.758054,-4.698012
47280,7283,41.809192,-4.691548
47281,30327,41.760442,-4.62373
47282,62558,41.828825,-4.650847
47283,21843,41.874278,-4.67604
47290,59570,41.832761,-4.614694
47300,1098683,41.598093,-4.100217
47310,209023,41.492445,-4.194901
47311,63910,41.52542,-4.115328
47312,18274,41.481199,-4.280135
47313,157628,41.509158,-4.316706
47314,54756,41.553779,-4.223084
47315,83767,41.641548,-4.155855
47316,73112,41.64202,-4.099258
47317,64564,41.623627,-4.069386
47318,28123,41.575242,-4.014956
47319,40282,41.532789,-4.061242
47320,1911049,41.508764,-4.458092
47328,83685,41.536761,-4.533374
47329,154533,41.703226,-4.371288
47330,194571,41.58435,-4.469676
47331,32055,41.570796,-4.449727
47340,122082,41.605867,-4.428498
47350,206120,41.609,-4.346237
47359,138488,41.648054,-4.366791
47360,25959,41.619695,-4.217638
47400,4318019,41.308163,-4.915477
47410,765589,41.285165,-4.707062
47418,24611,41.274519,-4.653107
47419,32452,41.21338,-4.677655
47420,1290736,41.34226,-4.531503
47430,640727,41.341421,-4.584369
47440,102623,41.407071,-4.536658
47450,93547,41.318009,-4.835861
47451,1997,41.337431,-4.767541
47452,20462,41.26187,-4.7711
47453,9836,41.231219,-4.800233
47454,8784,41.27624,-4.824523
47460,39084,41.257781,-5.014995
47461,16859,41.22963,-5.042956
47462,43397,41.204819,-5.022797
47463,23501,41.22329,-4.987049
47464,48426,41.267792,-5.055999
47465,92895,41.308053,-5.024748
47470,174560,41.213223,-5.1085
47480,146307,41.195065,-5.14451
47490,240529,41.424331,-4.966261
47491,215574,41.436547,-4.914324
47492,33682,41.369981,-4.878645
47493,28583,41.250067,-4.843421
47494,104248,41.18785,-4.951324
47500,379053,41.330561,-5.081993
47509,2172,41.372067,-5.01207
47510,262733,41.306992,-5.217533
47511,67026,41.353423,-5.186226
47512,27247,41.254038,-5.170579
47513,42378,41.221751,-5.247552
47520,158840,41.387238,-5.267138
47529,45635,41.432471,-5.301756
47530,58316,41.480658,-5.284771
47600,329408,42.098835,-5.034883
47606,18669,42.049156,-4.980227
47607,36700,42.124055,-4.952623
47608,37340,42.13153,-5.091757
47609,63293,42.161363,-5.057917
47610,1632663,41.657622,-4.783399
47620,650571,41.699247,-4.841197
47630,31087,41.780005,-4.944182
47639,76271,41.836372,-4.872809
47640,55639,41.723198,-4.966261
47641,50775,41.772815,-5.038403
47650,40159,42.059734,-5.055965
47664,27537,42.124927,-5.18427
47670,92381,42.099384,-5.217533
47671,20422,42.099512,-5.282158
47672,20576,42.041323,-5.313518
47673,43845,41.989264,-5.449607
47674,16914,41.951302,-5.283464
47675,58500,42.006846,-5.284771
47676,43704,42.059083,-5.235803
47680,298728,42.16624,-5.264526
47686,30567,42.267274,-5.097616
47687,21501,42.243754,-5.142555
47688,16420,42.229697,-5.181662
47689,49964,42.167987,-5.158195
47690,21263,41.83487,-5.037102
47691,25342,41.98554,-5.072232
47692,39134,42.0331,-5.149863
47800,998214,41.878304,-5.04946
47810,89890,41.891845,-5.217533
47811,44144,41.861068,-5.172534
47812,38243,41.929782,-5.14451
47813,34776,41.946123,-5.096965
47814,53673,41.985012,-5.18101
47815,17627,41.976531,-5.024097
47816,66494,41.908174,-4.94613
47820,200512,41.816999,-5.091106
47830,81996,41.815278,-5.157543
47831,11058,41.821234,-5.25865
47832,10052,41.847953,-5.270403
47840,53993,41.781279,-5.19666
47850,30190,41.759061,-5.248857
47851,84295,41.735723,-5.324628
47860,30576,41.734347,-5.273668
47862,35875,41.728335,-5.201225
47870,59249,41.651546,-5.237109
47880,13441,41.621028,-5.29261
47882,13752,41.68275,-5.315478
47883,12802,41.692599,-5.276933
48001,1526603,43.263761,-2.926959
48002,9473434,43.247748,-2.962559
48003,13446904,43.240303,-2.914754
48004,16810211,43.256592,-2.900121
48005,2385468,43.257197,-2.923838
48006,10405754,43.257388,-2.916347
48007,13066940,43.27045,-2.925086
48008,1477081,43.26001,-2.931954
48009,4372932,43.265365,-2.935076
48010,6456219,43.259166,-2.941321
48011,4036986,43.263759,-2.939978
48012,11272776,43.254335,-2.941321
48013,8605401,43.272885,-2.971306
48014,9048637,43.269811,-2.950065
48015,8779071,43.275661,-2.910106
48100,6134283,43.352247,-2.863322
48110,565808,43.370587,-2.911092
48111,399093,43.35639,-2.902305
48112,317647,43.399737,-2.867686
48113,470054,43.327007,-2.818375
48114,167726,43.350599,-2.774732
48115,113198,43.316506,-2.747066
48116,159010,43.331862,-2.79759
48120,381400,43.348506,-2.798883
48130,1003708,43.427173,-2.812677
48140,1482703,43.157823,-2.789294
48141,482391,43.113699,-2.708329
48142,209845,43.13336,-2.783852
48143,304355,43.115603,-2.774403
48144,503294,43.083431,-2.75807
48145,52065,43.023639,-2.684392
48150,1569109,43.297287,-2.932292
48160,1793254,43.291858,-2.887852
48170,1353641,43.312802,-2.861139
48180,991552,43.252774,-2.883453
48190,715998,43.279178,-3.164788
48191,252880,43.266431,-3.106631
48192,489659,43.161058,-3.103184
48194,65776,43.177371,-3.030396
48195,698329,43.260988,-2.796033
48196,870302,43.28002,-2.830554
48200,10119392,43.159254,-2.62389
48210,403268,43.06054,-2.662054
48212,148371,43.13401,-2.668574
48213,71627,43.147284,-2.644364
48215,1076479,43.193245,-2.665004
48220,2318247,43.15103,-2.611262
48230,2301681,43.137883,-2.524126
48240,1244583,43.185695,-2.591954
48249,142938,43.16731,-2.584814
48250,755241,43.160181,-2.54239
48260,4636636,43.19117,-2.495043
48269,377322,43.182488,-2.525519
48270,1444807,43.270895,-2.497517
48276,36493,43.270639,-2.443491
48277,209578,43.259144,-2.495718
48278,180659,43.236877,-2.492259
48280,2433812,43.36721,-2.507416
48287,92499,43.377877,-2.570943
48288,200033,43.361859,-2.543982
48289,290199,43.33081,-2.537738
48291,410010,43.131605,-2.58327
48300,5749365,43.303814,-2.683788
48309,139209,43.325994,-2.728219
48310,92191,43.407584,-2.641262
48311,389704,43.380822,-2.613035
48312,72971,43.322504,-2.584384
48313,72381,43.347256,-2.608412
48314,278447,43.3518,-2.653949
48315,122975,43.345068,-2.640274
48320,144598,43.30002,-2.674023
48330,1129256,43.208637,-2.775114
48340,6188727,43.265847,-2.743453
48350,542474,43.369521,-2.723246
48360,669796,43.408004,-2.699958
48370,4976895,43.402664,-2.748118
48380,167369,43.291487,-2.549511
48381,130635,43.265733,-2.592295
48382,104266,43.260323,-2.639245
48383,129422,43.304067,-2.633816
48390,294682,43.205731,-2.800859
48391,21288,43.31327,-2.640331
48392,420589,43.283049,-2.694698
48393,249248,43.332061,-2.676964
48394,101521,43.360815,-2.683478
48395,115876,43.392916,-2.702115
48410,760874,43.10568,-2.91339
48419,76708,43.109827,-2.867686
48450,3471936,43.252774,-2.883453
48460,1325501,43.031115,-3.046509
48480,4286262,43.20665,-2.867686
48490,1187605,43.179226,-2.900121
48498,341674,43.296988,-2.986203
48499,315282,43.150591,-2.94057
48500,2840242,43.312189,-3.082667
48508,496900,43.351296,-3.08176
48510,3186039,43.290534,-3.023514
48520,221959,43.28455,-3.055742
48530,2648492,43.30412,-3.057307
48550,2276984,43.322603,-3.113893
48600,4895095,43.382351,-2.982556
48610,1516159,43.37374,-2.948299
48620,2064146,43.409127,-2.939556
48630,1999468,43.422179,-2.932578
48640,2511341,43.361083,-2.977868
48650,567813,43.406761,-2.964824
48700,2394105,43.323022,-2.422308
48710,334655,43.32579,-2.457015
48800,2301720,43.192456,-3.19868
48810,804243,43.245239,-2.989432
48820,204971,43.220397,-3.026642
48830,1262256,43.200768,-3.048856
48840,536699,43.215311,-3.09269
48850,536897,43.21104,-3.116502
48860,1904911,43.21298,-3.134055
48869,88865,43.22878,-3.163847
48870,62208,43.273219,-3.200093
48879,183479,43.225631,-3.260091
48880,132162,43.27169,-3.256537
48890,177913,43.236236,-3.358415
