CP2,Actual_MarketShare
48920,0.06172906223216918
48930,0.04806779601556604
48940,0.04230975962072936
48950,0.06264824012237939
48960,0.08965121318848286
48970,0.09078466368828142
48980,0.022896693252770738
48991,0.027734999977889117
48992,0.05356891902620219
48993,0.04658711254822245
49001,0.0005555050502633983
49002,0.0055428322194216485
49004,0.00038376432710105694
49005,0.005322232959191259
49006,0.002597579614824723
49007,0.0069735750074285075
49008,0.0014755646706425235
49009,0.0025035508680739185
49010,0.003238186077174477
49011,0.009685034004776242
49012,0.00017919697356222428
49013,0.0041186659185461945
49014,0.00028681252532723777
49015,0.003774912674184779
49016,0.0024080343984927343
49017,0.0018052549502138538
49018,7.340902834457811e-05
49019,0.005074501915817664
49020,0.0060743411189357515
49021,0.0005549252626415526
49022,0.0023674563024153376
49023,0.00020345671156996487
49024,0.006735912835154737
49025,0.015934688673230855
49026,0.007671910018222566
49027,0.002753511261780822
49028,0.0006695691659704403
49029,0.0017422915698698538
49031,0.006701811097947852
49032,0.01049111948528604
49100,0.020187168108136404
49121,0.0017948494027127276
49126,0.07006760528437636
49129,0.12267934056141393
49130,0.0027981040169502633
49140,0.005407182599898837
49142,0.0005456713881945466
49145,0.1580238726790451
49150,0.0005233333248362832
49151,0.0015090603882408644
49152,0.010901237607143658
49153,0.012386882895797868
49157,0.00678457895073713
49159,0.010191412541370948
49160,0.004050969782955436
49161,0.04976095750727157
49166,0.004560283195668772
49190,0.003383953876218832
49192,0.001652546559946744
49212,0.0008059873344847439
49220,0.003309827160493827
49252,0.026686768137791455
49255,0.06628596855532483
49327,0.008669229419552423
49333,0.01621749533300029
49335,0.016884169368044648
49362,0.5256549520766773
49510,0.024954033555504483
49530,0.00023725471208106276
49543,0.02341773903417739
49594,0.026983812822506538
49600,0.0026789525120165937
49610,0.028162000720048274
49638,0.08093441401155207
49692,0.02949575106223444
49694,0.00013239653982049303
49696,0.017040453443484285
49710,0.020211345577699623
49720,0.005101475510888818
49721,0.009123985446403582
49740,0.02045463746407028
49750,0.0028867035443556647
49760,0.013716709287095365
49820,0.001865557979664924
49830,0.008173273395995096
50001,0.00011651556217550671
50002,1.986558839649816e-05
50004,0.00010353261900166026
50007,2.793404449180295e-05
50008,2.3941450955824786e-06
50009,0.00017082290489594157
50014,4.118147000864914e-05
50015,4.96763136756409e-05
50021,0.015312134485281695
50194,0.0005376175857389373
50196,0.0008118644947725716
50590,0.06593064368838832
50650,0.0014476631694615482
50670,0.009387973662638495
